yy;id;regione;SiteId;cluster;SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation
2013;liguria_5888;liguria;5888;3;5888;Mignanego;00590;44.540806;8.940611;250
2013;liguria_5937;liguria;5937;3;5937;Statale;00940;44.348694;9.483389;570
2013;lombardia_5962;lombardia;5962;3;5962;Varzi;00106;44.823889;9.195;419
2013;marche_104;marche;104;3;104;Urbino;104;43.723278;12.636861;471
2013;marche_109;marche;109;3;109;Fonte Avellana;109;43.471085;12.726417;690
2013;marche_123;marche;123;3;123;Arcevia;123;43.497452;12.936685;535
2013;marche_616;marche;616;3;616;Apiro;616;43.36842;13.07954;580
2013;marche_703;marche;703;3;703;Amatrice;703;42.625565;13.296259;954
2013;piemonte_5599;piemonte;5599;3;5599;OVADA;00230;44.648;8.637;193
2013;piemonte_5611;piemonte;5611;3;5611;BROSSASCO;00356;44.569;7.374;675
2013;piemonte_5613;piemonte;5613;3;5613;BOVES;00107;44.336;7.563;573
2013;piemonte_5617;piemonte;5617;3;5617;PIETRASTRETTA;00146;45.143;7.055;732
2013;piemonte_5621;piemonte;5621;3;5621;LUSERNA S. GIOVANNI;00105;44.814;7.242;468
2013;piemonte_5627;piemonte;5627;3;5627;LANZO;00111;45.29;7.494;565
2013;piemonte_5646;piemonte;5646;3;5646;CRODO;00156;46.228;8.325;571
2013;puglia_100;puglia;100;3;100;NUSCO;434;40.88333;15.08333;863
2013;puglia_108;puglia;108;3;108;PESCOPAGANO;496;40.81778;15.36806;920
2013;puglia_121;puglia;121;3;121;SAN_GIOVANNI_ROTONDO;482;41.70111;15.75028;572
2013;puglia_20;puglia;20;3;20;BOSCO_UMBRA;405;41.81667;16.03389;780
2013;puglia_4;puglia;4;3;4;ANDRETTA;46;40.91722;15.3175;890
2013;puglia_49;puglia;49;3;49;FAETO;3;41.30083;15.18389;809
2013;puglia_54;puglia;54;3;54;FORENZA;419;40.83472;15.85028;753
2013;puglia_64;puglia;64;3;64;LAGOPESOLE;422;40.8;15.73333;769
2013;puglia_90;puglia;90;3;90;MONTELEONE_DI_PUGLIA;30;41.15056;15.25028;828
2013;toscana_28;toscana;28;3;28;Mangona;TOS01000921;44.051395;11.197975;552
2013;trentino_6609;trentino;6609;3;6609;Spormaggiore;212;46.212402;11.047544;655
2013;umbria_1090;umbria;1090;3;1090;Armenzano;1090;43.072;12.702;614
2013;umbria_1480;umbria;1480;3;1480;Carestello;1480;43.286;12.534;494
2013;umbria_4510;umbria;4510;3;4510;La_cima;4510;43.234;12.122;694
2013;umbria_792;umbria;792;3;792;Casa_castalda;792;43.18;12.659;663
2013;umbria_794;umbria;794;3;794;San_benedetto_vecchio;794;43.437;12.464;679
2013;valledaosta_110;valledaosta;110;3;110;Aosta - Mont-Fleury;4020;45.7305;7.29903;577
2013;valledaosta_115;valledaosta;115;3;115;Donnas - Clapey;4110;45.5966;7.76643;341
