yy;id;regione;SiteId;cluster;SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation
2013;toscana_58;toscana;58;1;58;Case Passerini;TOS01001225;43.814406;11.17746;35
2013;toscana_72;toscana;72;1;72;S. Miniato (Cimitero);TOS01001491;43.684031;10.831479;42
2013;toscana_76;toscana;76;1;76;Castelmartini;TOS01001629;43.817839;10.829129;22
2013;toscana_78;toscana;78;1;78;Volterra;TOS01001664;43.408995;10.862233;372
2013;umbria_1482;umbria;1482;1;1482;Perugia_sede;1482;43.106;12.376;352
2013;umbria_1520;umbria;1520;1;1520;Foligno;1520;42.953;12.679;222
2013;umbria_1522;umbria;1522;1;1522;Piediluco;1522;42.534;12.767;389
2013;umbria_1652;umbria;1652;1;1652;Narni_scalo;1652;42.552;12.545;108
2013;umbria_1653;umbria;1653;1;1653;Cerbara;1653;43.509;12.218;318
2013;umbria_2001;umbria;2001;1;2001;Umbertide;2001;43.313;12.35;322
2013;umbria_2002;umbria;2002;1;2002;Spoleto;2002;42.756;12.739;323
2013;umbria_2005;umbria;2005;1;2005;Orvieto;2005;42.719;12.11;264
2013;umbria_252;umbria;252;1;252;Ponte_santa_maria;252;42.896;12.021;241
2013;umbria_265;umbria;265;1;265;Citta_di_castello;265;43.462;12.251;306
2013;umbria_266;umbria;266;1;266;Petrelle;266;43.35;12.16;400
2013;umbria_268;umbria;268;1;268;Todi;268;42.787;12.41;211
2013;umbria_269;umbria;269;1;269;Compignano;269;42.948;12.283;211
2013;umbria_270;umbria;270;1;270;Bastia_umbra;270;43.054;12.561;204
2013;umbria_3537;umbria;3537;1;3537;San_gemini;3537;42.609;12.54;255
2013;umbria_3539;umbria;3539;1;3539;Perugia_santa_giuliana;3539;43.105;12.387;412
2013;umbria_3549;umbria;3549;1;3549;Terni;3549;42.56;12.65;129
2013;umbria_453;umbria;453;1;453;Ponte_nuovo;453;43.01;12.429;176
2013;umbria_738;umbria;738;1;738;Petrignano_del_lago_-_sp_302;738;43.161;11.953;301
2013;umbria_742;umbria;742;1;742;Isola_polvese_1;742;43.115;12.143;263
2013;umbria_748;umbria;748;1;748;Passignano;748;43.187;12.142;308
2013;umbria_773;umbria;773;1;773;Petrignano_d'assisi;773;43.103;12.537;212
2013;umbria_796;umbria;796;1;796;Bastardo;796;42.865;12.558;321
2013;umbria_799;umbria;799;1;799;San_silvestro;799;42.756;12.674;369
2013;umbria_807;umbria;807;1;807;Marsciano;807;42.916;12.337;168
2013;umbria_813;umbria;813;1;813;Orvieto_scalo;813;42.725;12.136;127
