yy;id;regione;SiteId;cluster;SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation
2013;campania_76;campania;76;6;76;S.mauro;NA;40.76388889;14.63222222;40.6466827392578
2013;lazio_276;lazio;276;6;276;Civitavecchia;199700;42.0967;11.7853;7
2013;liguria_5870;liguria;5870;6;5870;Imperia;00170;43.8789;8.01694;60
2013;liguria_5926;liguria;5926;6;5926;Sanremo;00101;43.822694;7.78625;45
2013;puglia_104;puglia;104;6;104;OSTUNI;23;40.73389;17.56694;115
2013;puglia_105;puglia;105;6;105;OTRANTO;9;40.15028;18.48417;27
2013;puglia_11;puglia;11;6;11;BARI_(FACOLTA_DINGEGNERIA);466;41.10639;16.87778;23
2013;puglia_111;puglia;111;6;111;POLIGNANO_A_MARE;34;40.98361;17.21667;50
2013;puglia_12;puglia;12;6;12;BARI_(OSSERVATORIO);467;41.11722;16.87167;34
2013;puglia_13;puglia;13;6;13;BARI_(UFFICIO_IDROGRAFICO);402;41.11972;16.88194;17
2013;puglia_130;puglia;130;6;130;SANTA_MARIA_DI_LEUCA;450;39.78417;18.35;26
2013;puglia_138;puglia;138;6;138;TARANTO;57;40.46417;17.25028;27
2013;puglia_139;puglia;139;6;139;TAVIANO;14;39.9675;18.08361;65
2013;puglia_14;puglia;14;6;14;BARLETTA;29;41.30056;16.20028;30
2013;puglia_147;puglia;147;6;147;VIESTE;459;41.8675;16.16694;33
2013;puglia_22;puglia;22;6;22;BRINDISI;6;40.63389;17.91722;22
2013;puglia_50;puglia;50;6;50;FASANO;24;40.83361;17.35028;118
2013;puglia_56;puglia;56;6;56;GALLIPOLI;420;40.05444;17.99444;31
2013;puglia_69;puglia;69;6;69;LIZZANO;52;40.38389;17.43417;71
2013;puglia_77;puglia;77;6;77;MASSAFRA;41;40.58361;17.10056;113
2013;puglia_88;puglia;88;6;88;MINERVINO_DI_LECCE;492;40.08361;18.41667;104
2013;sicilia_11812;sicilia;11812;6;11812;Marsala;191120;37.810158;12.456187;5
2013;sicilia_11813;sicilia;11813;6;11813;Mazara del Vallo;191140;37.656656;12.599055;8
2013;sicilia_11825;sicilia;11825;6;11825;Sciacca;191400;37.511873;13.126871;110
2013;sicilia_11858;sicilia;11858;6;11858;Licata;192200;37.098433;13.932402;48
2013;sicilia_11888;sicilia;11888;6;11888;Acireale;193150;37.620461;15.165228;184
2013;sicilia_11898;sicilia;11898;6;11898;Messina Istituto Geofisico;193380;38.200472;15.554106;31
2013;sicilia_11942;sicilia;11942;6;11942;Palermo Osservatorio Astronomico;19880;38.109161;13.350685;27
2013;sicilia_6162;sicilia;6162;6;6162;Palermo;00276;38.129171;13.327125;44
