yy;id;regione;SiteId;cluster;SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation
2013;campania_14;campania;14;4;14;Benevento;NA;41.14194444;14.76222222;117.5702285766602
2013;campania_46;campania;46;4;46;Montemarano;NA;40.91416667;15.00361111;815.46923828125
2013;campania_54;campania;54;4;54;Paduli;NA;41.14805556;14.83472222;139.4526672363281
2013;campania_9;campania;9;4;9;Auletta;NA;40.55166667;15.42805556;245.9533996582031
2013;campania_92;campania;92;4;92;Torriello;NA;40.8475;14.62583333;839.53033447265625
2013;lazio_282;lazio;282;4;282;Posticciola;200800;42.2336;12.9419;626
2013;lazio_330;lazio;330;4;330;Rocca Respampani;391200;42.3839;11.9289;149
2013;lazio_380;lazio;380;4;380;Licenza;480200;42.075;12.8997;553
2013;liguria_5813;liguria;5813;4;5813;Busalla;01602;44.57277;8.948889;358
2013;liguria_5817;liguria;5817;4;5817;Torriglia;01665;44.5158;9.1555;769
2013;liguria_5888;liguria;5888;4;5888;Mignanego;00590;44.540806;8.940611;250
2013;lombardia_5962;lombardia;5962;4;5962;Varzi;00106;44.823889;9.195;419
2013;lombardia_5981;lombardia;5981;4;5981;Milano - Parco Nord;00147;45.543333;9.207222;150
2013;lombardia_6013;lombardia;6013;4;6013;Monzambano;00873;45.390278;10.711111;93
2013;lombardia_6032;lombardia;6032;4;6032;Voghera;00908;44.990278000000004;9.0175;99
2013;marche_101;marche;101;4;101;Sant'Angelo in Vado;101;43.666889;12.410222;352
2013;marche_108;marche;108;4;108;Pergola;108;43.568672;12.844062;242
2013;marche_109;marche;109;4;109;Fonte Avellana;109;43.471085;12.726417;690
2013;marche_19;marche;19;4;19;Servigliano;19;43.085857;13.498032;197
2013;marche_605;marche;605;4;605;Fabriano;605;43.330273;12.904034;354
2013;marche_608;marche;608;4;608;Cingoli;608;43.36224;13.19233;790
2013;piemonte_5598;piemonte;5598;4;5598;ISOLA S. ANTONIO;00220;45.022;8.855;76
2013;piemonte_5599;piemonte;5599;4;5599;OVADA;00230;44.648;8.637;193
2013;piemonte_5600;piemonte;5600;4;5600;ALESSANDRIA LOBBI;00115;44.938;8.705;88
2013;piemonte_5602;piemonte;5602;4;5602;CASALE MONFERRATO;00119;45.133;8.505;105
2013;piemonte_5603;piemonte;5603;4;5603;ASTI TANARO;00138;44.886;8.213;116
2013;piemonte_5612;piemonte;5612;4;5612;BRA;00317;44.702;7.853;327
2013;piemonte_5616;piemonte;5616;4;5616;BORGOMANERO;00130;45.689;8.461;299
2013;piemonte_5617;piemonte;5617;4;5617;PIETRASTRETTA;00146;45.143;7.055;732
2013;piemonte_5627;piemonte;5627;4;5627;LANZO;00111;45.29;7.494;565
2013;piemonte_5628;piemonte;5628;4;5628;CUMIANA;00109;44.965;7.392;305
2013;piemonte_5634;piemonte;5634;4;5634;VERCELLI;00198;45.326;8.391;132
2013;piemonte_5642;piemonte;5642;4;5642;CICOGNA;00340;46.004;8.493;597
2013;piemonte_5646;piemonte;5646;4;5646;CRODO;00156;46.228;8.325;571
2013;piemonte_5647;piemonte;5647;4;5647;PALLANZA;00641;45.925;8.55;214
2013;puglia_100;puglia;100;4;100;NUSCO;434;40.88333;15.08333;863
2013;puglia_108;puglia;108;4;108;PESCOPAGANO;496;40.81778;15.36806;920
2013;puglia_20;puglia;20;4;20;BOSCO_UMBRA;405;41.81667;16.03389;780
2013;puglia_32;puglia;32;4;32;CASTEL_DEL_MONTE;410;41.06722;16.31694;470
2013;puglia_4;puglia;4;4;4;ANDRETTA;46;40.91722;15.3175;890
2013;puglia_49;puglia;49;4;49;FAETO;3;41.30083;15.18389;809
2013;puglia_54;puglia;54;4;54;FORENZA;419;40.83472;15.85028;753
2013;puglia_64;puglia;64;4;64;LAGOPESOLE;422;40.8;15.73333;769
2013;puglia_75;puglia;75;4;75;MANFREDONIA-BONIFICA_SIPONTINA;425;41.58306;15.88;2
2013;puglia_86;puglia;86;4;86;MELFI;429;40.98389;15.61694;569
2013;puglia_87;puglia;87;4;87;MERCADANTE;430;40.88389;16.7;395
2013;puglia_90;puglia;90;4;90;MONTELEONE_DI_PUGLIA;30;41.15056;15.25028;828
2013;puglia_94;puglia;94;4;94;MONTICCHIO_BAGNI;13;40.93333;15.6;713
2013;sicilia_11827;sicilia;11827;4;11827;Piano del Leone;191420;37.670792;13.465549;876
2013;toscana_15;toscana;15;4;15;Cortona;TOS01000751;43.268995;11.996447999999999;485
2013;toscana_23;toscana;23;4;23;Pian di Sco';TOS01000881;43.649965;11.55515;470
2013;toscana_25;toscana;25;4;25;Vallombrosa;TOS01000901;43.731367;11.556821;1050
2013;toscana_27;toscana;27;4;27;Monte di Fo';TOS01000916;44.079632;11.280845;792
2013;toscana_28;toscana;28;4;28;Mangona;TOS01000921;44.051395;11.197975;552
2013;toscana_349;toscana;349;4;349;Pontremoli depuratore;TOS09001080;44.369246;9.883168;290
2013;toscana_37;toscana;37;4;37;Villore;TOS01001011;43.966733;11.546251;513
2013;toscana_39;toscana;39;4;39;Consuma;TOS01001041;43.784466;11.585201;908
2013;toscana_76;toscana;76;4;76;Castelmartini;TOS01001629;43.817839;10.829129;22
2013;trentino_6509;trentino;6509;4;6509;Centa;9;45.970184;11.234123;815
2013;trentino_6561;trentino;6561;4;6561;Trento (Roncafort);135;46.095667;11.101279;194
2013;trentino_6569;trentino;6569;4;6569;Aldeno;146;45.967849;11.091715;182
2013;trentino_6570;trentino;6570;4;6570;Rovereto;147;45.896097;11.043954;203
2013;trentino_6574;trentino;6574;4;6574;Loppio;151;45.855358;10.931337;230
2013;trentino_6576;trentino;6576;4;6576;Ronchi di Ala;153;45.739264;11.065345;692
2013;trentino_6598;trentino;6598;4;6598;Santa Massenza (Centrale);189;46.065821;10.980894;245
2013;umbria_1480;umbria;1480;4;1480;Carestello;1480;43.286;12.534;494
2013;umbria_1520;umbria;1520;4;1520;Foligno;1520;42.953;12.679;222
2013;umbria_1522;umbria;1522;4;1522;Piediluco;1522;42.534;12.767;389
2013;umbria_1652;umbria;1652;4;1652;Narni_scalo;1652;42.552;12.545;108
2013;umbria_1653;umbria;1653;4;1653;Cerbara;1653;43.509;12.218;318
2013;umbria_2001;umbria;2001;4;2001;Umbertide;2001;43.313;12.35;322
2013;umbria_2002;umbria;2002;4;2002;Spoleto;2002;42.756;12.739;323
2013;umbria_252;umbria;252;4;252;Ponte_santa_maria;252;42.896;12.021;241
2013;umbria_265;umbria;265;4;265;Citta_di_castello;265;43.462;12.251;306
2013;umbria_266;umbria;266;4;266;Petrelle;266;43.35;12.16;400
2013;umbria_267;umbria;267;4;267;Nocera_umbra;267;43.119;12.791;517
2013;umbria_268;umbria;268;4;268;Todi;268;42.787;12.41;211
2013;umbria_269;umbria;269;4;269;Compignano;269;42.948;12.283;211
2013;umbria_270;umbria;270;4;270;Bastia_umbra;270;43.054;12.561;204
2013;umbria_301;umbria;301;4;301;Gubbio;301;43.341;12.563;449
2013;umbria_4510;umbria;4510;4;4510;La_cima;4510;43.234;12.122;694
2013;umbria_453;umbria;453;4;453;Ponte_nuovo;453;43.01;12.429;176
2013;umbria_738;umbria;738;4;738;Petrignano_del_lago_-_sp_302;738;43.161;11.953;301
2013;umbria_773;umbria;773;4;773;Petrignano_d'assisi;773;43.103;12.537;212
2013;umbria_792;umbria;792;4;792;Casa_castalda;792;43.18;12.659;663
2013;umbria_794;umbria;794;4;794;San_benedetto_vecchio;794;43.437;12.464;679
2013;umbria_796;umbria;796;4;796;Bastardo;796;42.865;12.558;321
2013;umbria_799;umbria;799;4;799;San_silvestro;799;42.756;12.674;369
2013;umbria_807;umbria;807;4;807;Marsciano;807;42.916;12.337;168
2013;umbria_813;umbria;813;4;813;Orvieto_scalo;813;42.725;12.136;127
2013;valledaosta_109;valledaosta;109;4;109;Aosta - Piazza Plouves;4000;45.7369;7.32372;580
2013;valledaosta_115;valledaosta;115;4;115;Donnas - Clapey;4110;45.5966;7.76643;341
2013;veneto_5717;veneto;5717;4;5717;Montagnana;00106;45.24286;11.46828;15
2013;veneto_5718;veneto;5718;4;5718;Salizzole;00108;45.23885;11.08626;22
2013;veneto_5719;veneto;5719;4;5719;Cittadella;00110;45.66574;11.79122;57
2013;veneto_5731;veneto;5731;4;5731;Trebaseleghe;00122;45.6068;12.02654;23
